date,sales,product_category,region,store,promo_flag
2023-02-06,832.43,Fashion,North,Store C,0
2023-02-06,1012.68,Fashion,South,Store C,0
2023-02-06,816.11,Fashion,East,Store B,0
2023-02-06,996.54,Fashion,West,Store B,0
2023-02-06,963.19,Home,North,Online,0
2023-02-06,1170.27,Home,South,Online,0
2023-02-06,667.79,Home,East,Store C,0
2023-02-06,883.72,Home,West,Store C,0
2023-02-07,1270.49,Grocery,North,Online,0
2023-02-07,1241.33,Grocery,South,Online,0
2023-02-07,834.79,Grocery,East,Store C,0
2023-02-07,1048.22,Grocery,West,Store C,0
2023-02-07,1379.72,Electronics,North,Online,0
2023-02-07,1647.82,Electronics,South,Online,0
2023-02-07,1102.66,Electronics,East,Store C,0
2023-02-07,1191.83,Electronics,West,Store C,0
2023-02-07,1099.49,Fashion,North,Online,0
2023-02-07,1187.51,Fashion,South,Online,0
2023-02-07,898.63,Fashion,East,Store C,0
2023-02-07,946.2,Fashion,West,Store C,0
2023-02-07,763.54,Home,North,Store A,0
2023-02-07,938.76,Home,South,Store A,0
2023-02-07,1034.6,Home,East,Online,0
2023-02-07,1199.61,Home,West,Online,0
2023-02-08,890.77,Grocery,North,Store A,0
2023-02-08,1149.09,Grocery,South,Store A,0
2023-02-08,1165.63,Grocery,East,Online,0
2023-02-08,1460.0,Grocery,West,Online,0
2023-02-08,1105.21,Electronics,North,Store A,0
2023-02-08,1371.74,Electronics,South,Store A,0
2023-02-08,1426.8,Electronics,East,Online,0
2023-02-08,1670.83,Electronics,West,Online,0
2023-02-08,939.4,Fashion,North,Store A,0
2023-02-08,1037.91,Fashion,South,Store A,0
2023-02-08,1085.14,Fashion,East,Online,0
2023-02-08,1404.24,Fashion,West,Online,0
2023-02-08,729.72,Home,North,Store B,0
2023-02-08,860.0,Home,South,Store B,0
2023-02-08,848.96,Home,East,Store A,0
2023-02-08,953.3,Home,West,Store A,0
2023-02-09,954.45,Grocery,North,Store B,0
2023-02-09,1027.61,Grocery,South,Store B,0
2023-02-09,1004.68,Grocery,East,Store A,0
2023-02-09,1290.96,Grocery,West,Store A,0
2023-02-09,1060.16,Electronics,North,Store B,0
2023-02-09,1139.22,Electronics,South,Store B,0
2023-02-09,1324.87,Electronics,East,Store A,0
2023-02-09,1603.55,Electronics,West,Store A,0
2023-02-09,827.56,Fashion,North,Store B,0
2023-02-09,860.86,Fashion,South,Store B,0
2023-02-09,923.18,Fashion,East,Store A,0
2023-02-09,1097.22,Fashion,West,Store A,0
2023-02-09,698.73,Home,North,Store C,0
2023-02-09,746.01,Home,South,Store C,0
2023-02-09,819.44,Home,East,Store B,0
2023-02-09,961.07,Home,West,Store B,0
2023-02-10,791.17,Grocery,North,Store C,0
2023-02-10,1032.6,Grocery,South,Store C,0
2023-02-10,1082.8,Grocery,East,Store B,0
2023-02-10,1157.51,Grocery,West,Store B,0
2023-02-10,1032.44,Electronics,North,Store C,0
2023-02-10,1188.53,Electronics,South,Store C,0
2023-02-10,1201.01,Electronics,East,Store B,0
2023-02-10,1286.37,Electronics,West,Store B,0
2023-02-10,808.39,Fashion,North,Store C,0
2023-02-10,888.42,Fashion,South,Store C,0
2023-02-10,989.34,Fashion,East,Store B,0
2023-02-10,1041.18,Fashion,West,Store B,0
2023-02-10,1049.4,Home,North,Online,0
2023-02-10,1029.41,Home,South,Online,0
2023-02-10,773.06,Home,East,Store C,0
2023-02-10,894.39,Home,West,Store C,0
2023-02-11,1320.26,Grocery,North,Online,0
2023-02-11,1567.02,Grocery,South,Online,0
2023-02-11,1124.89,Grocery,East,Store C,0
2023-02-11,1234.76,Grocery,West,Store C,0
2023-02-11,1553.25,Electronics,North,Online,0
2023-02-11,1873.02,Electronics,South,Online,0
2023-02-11,1223.8,Electronics,East,Store C,0
2023-02-11,1488.5,Electronics,West,Store C,0
2023-02-11,1247.63,Fashion,North,Online,0
2023-02-11,1331.48,Fashion,South,Online,0
2023-02-11,879.66,Fashion,East,Store C,0
2023-02-11,1172.93,Fashion,West,Store C,0
2023-02-11,904.73,Home,North,Store A,0
2023-02-11,921.52,Home,South,Store A,0
2023-02-11,1203.52,Home,East,Online,0
2023-02-11,1388.47,Home,West,Online,0
2023-02-12,1110.28,Grocery,North,Store A,0
2023-02-12,1236.1,Grocery,South,Store A,0
2023-02-12,1474.91,Grocery,East,Online,0
2023-02-12,1710.61,Grocery,West,Online,0
2023-02-12,1514.39,Electronics,North,Store A,0
2023-02-12,1597.78,Electronics,South,Store A,0
2023-02-12,1740.89,Electronics,East,Online,0
2023-02-12,2026.22,Electronics,West,Online,0
2023-02-12,1097.05,Fashion,North,Store A,0
2023-02-12,1232.01,Fashion,South,Store A,0
2023-02-12,1376.68,Fashion,East,Online,0
2023-02-12,1519.38,Fashion,West,Online,0
2023-02-12,857.32,Home,North,Store B,0
2023-02-12,976.8,Home,South,Store B,0
2023-02-12,1018.51,Home,East,Store A,0
2023-02-12,1236.52,Home,West,Store A,0
2023-02-13,910.3,Grocery,North,Store B,0
2023-02-13,1041.56,Grocery,South,Store B,0
2023-02-13,1052.33,Grocery,East,Store A,0
2023-02-13,1211.66,Grocery,West,Store A,0
2023-02-13,1178.18,Electronics,North,Store B,0
2023-02-13,1157.66,Electronics,South,Store B,0
2023-02-13,1200.11,Electronics,East,Store A,0
2023-02-13,1431.33,Electronics,West,Store A,0
2023-02-13,728.63,Fashion,North,Store B,0
2023-02-13,921.67,Fashion,South,Store B,0
2023-02-13,897.01,Fashion,East,Store A,0
2023-02-13,1110.28,Fashion,West,Store A,0
2023-02-13,775.73,Home,North,Store C,0
2023-02-13,799.85,Home,South,Store C,0
2023-02-13,736.81,Home,East,Store B,0
2023-02-13,936.11,Home,West,Store B,0
2023-02-14,937.56,Grocery,North,Store C,0
2023-02-14,947.86,Grocery,South,Store C,0
2023-02-14,927.04,Grocery,East,Store B,0
2023-02-14,1187.31,Grocery,West,Store B,0
2023-02-14,1046.62,Electronics,North,Store C,0
2023-02-14,1240.85,Electronics,South,Store C,0
2023-02-14,1175.1,Electronics,East,Store B,0
2023-02-14,1430.42,Electronics,West,Store B,0
2023-02-14,748.36,Fashion,North,Store C,0
2023-02-14,916.0,Fashion,South,Store C,0
2023-02-14,882.72,Fashion,East,Store B,0
2023-02-14,991.7,Fashion,West,Store B,0
2023-02-14,878.8,Home,North,Online,0
2023-02-14,1135.94,Home,South,Online,0
2023-02-14,726.97,Home,East,Store C,0
2023-02-14,827.12,Home,West,Store C,0
2023-02-15,1420.33,Grocery,North,Online,1
2023-02-15,1684.82,Grocery,South,Online,1
2023-02-15,977.29,Grocery,East,Store C,1
2023-02-15,1222.95,Grocery,West,Store C,1
2023-02-15,1664.82,Electronics,North,Online,1
2023-02-15,2033.2,Electronics,South,Online,1
2023-02-15,1342.55,Electronics,East,Store C,1
2023-02-15,1612.95,Electronics,West,Store C,1
2023-02-15,1242.09,Fashion,North,Online,1
2023-02-15,1423.68,Fashion,South,Online,1
2023-02-15,1033.9,Fashion,East,Store C,1
2023-02-15,1197.86,Fashion,West,Store C,1
2023-02-15,1002.94,Home,North,Store A,1
2023-02-15,1096.96,Home,South,Store A,1
2023-02-15,1224.48,Home,East,Online,1
2023-02-15,1439.97,Home,West,Online,1
2023-02-16,1040.94,Grocery,North,Store A,0
2023-02-16,1180.59,Grocery,South,Store A,0
2023-02-16,1151.66,Grocery,East,Online,0
2023-02-16,1345.05,Grocery,West,Online,0
2023-02-16,1256.27,Electronics,North,Store A,0
2023-02-16,1432.62,Electronics,South,Store A,0
2023-02-16,1436.98,Electronics,East,Online,0
2023-02-16,1665.07,Electronics,West,Online,0
2023-02-16,919.02,Fashion,North,Store A,0
2023-02-16,1091.11,Fashion,South,Store A,0
2023-02-16,1234.48,Fashion,East,Online,0
2023-02-16,1372.59,Fashion,West,Online,0
2023-02-16,744.77,Home,North,Store B,0
2023-02-16,821.92,Home,South,Store B,0
2023-02-16,847.25,Home,East,Store A,0
2023-02-16,985.66,Home,West,Store A,0
2023-02-17,886.38,Grocery,North,Store B,0
2023-02-17,1185.2,Grocery,South,Store B,0
2023-02-17,1140.63,Grocery,East,Store A,0
2023-02-17,1296.4,Grocery,West,Store A,0
2023-02-17,1083.2,Electronics,North,Store B,0
2023-02-17,1337.68,Electronics,South,Store B,0
2023-02-17,1289.65,Electronics,East,Store A,0
2023-02-17,1509.22,Electronics,West,Store A,0
2023-02-17,931.1,Fashion,North,Store B,0
2023-02-17,1016.57,Fashion,South,Store B,0
2023-02-17,994.81,Fashion,East,Store A,0
2023-02-17,1164.38,Fashion,West,Store A,0
2023-02-17,738.36,Home,North,Store C,0
2023-02-17,721.04,Home,South,Store C,0
2023-02-17,803.76,Home,East,Store B,0
2023-02-17,915.36,Home,West,Store B,0
2023-02-18,957.42,Grocery,North,Store C,0
2023-02-18,1262.45,Grocery,South,Store C,0
2023-02-18,1236.52,Grocery,East,Store B,0
2023-02-18,1425.84,Grocery,West,Store B,0
2023-02-18,1250.89,Electronics,North,Store C,0
2023-02-18,1482.2,Electronics,South,Store C,0
2023-02-18,1374.25,Electronics,East,Store B,0
2023-02-18,1637.03,Electronics,West,Store B,0
2023-02-18,880.57,Fashion,North,Store C,0
2023-02-18,1092.64,Fashion,South,Store C,0
2023-02-18,1048.02,Fashion,East,Store B,0
2023-02-18,1164.94,Fashion,West,Store B,0
2023-02-18,1124.22,Home,North,Online,0
2023-02-18,1278.51,Home,South,Online,0
2023-02-18,970.63,Home,East,Store C,0
2023-02-18,1081.07,Home,West,Store C,0
2023-02-19,1388.28,Grocery,North,Online,0
2023-02-19,1593.24,Grocery,South,Online,0
2023-02-19,1075.79,Grocery,East,Store C,0
2023-02-19,1259.34,Grocery,West,Store C,0
2023-02-19,1610.35,Electronics,North,Online,0
2023-02-19,1892.52,Electronics,South,Online,0
2023-02-19,1250.63,Electronics,East,Store C,0
2023-02-19,1460.14,Electronics,West,Store C,0
2023-02-19,1298.17,Fashion,North,Online,0
2023-02-19,1467.22,Fashion,South,Online,0
2023-02-19,884.13,Fashion,East,Store C,0
2023-02-19,1156.09,Fashion,West,Store C,0
2023-02-19,1001.61,Home,North,Store A,0
2023-02-19,1136.05,Home,South,Store A,0
2023-02-19,1233.4,Home,East,Online,0
2023-02-19,1395.29,Home,West,Online,0
2023-02-20,958.5,Grocery,North,Store A,0
2023-02-20,1084.36,Grocery,South,Store A,0
2023-02-20,1268.18,Grocery,East,Online,0
2023-02-20,1499.54,Grocery,West,Online,0
2023-02-20,1280.18,Electronics,North,Store A,0
2023-02-20,1437.13,Electronics,South,Store A,0
2023-02-20,1496.03,Electronics,East,Online,0
2023-02-20,1710.99,Electronics,West,Online,0
2023-02-20,902.26,Fashion,North,Store A,0
2023-02-20,1058.96,Fashion,South,Store A,0
2023-02-20,1132.25,Fashion,East,Online,0
2023-02-20,1321.58,Fashion,West,Online,0
2023-02-20,784.35,Home,North,Store B,0
2023-02-20,849.27,Home,South,Store B,0
2023-02-20,817.85,Home,East,Store A,0
2023-02-20,1026.09,Home,West,Store A,0
2023-02-21,926.43,Grocery,North,Store B,0
2023-02-21,1093.15,Grocery,South,Store B,0
2023-02-21,1064.48,Grocery,East,Store A,0
2023-02-21,1179.54,Grocery,West,Store A,0
2023-02-21,1115.0,Electronics,North,Store B,0
2023-02-21,1378.41,Electronics,South,Store B,0
2023-02-21,1198.99,Electronics,East,Store A,0
2023-02-21,1378.45,Electronics,West,Store A,0
2023-02-21,765.76,Fashion,North,Store B,0
2023-02-21,989.82,Fashion,South,Store B,0
2023-02-21,962.22,Fashion,East,Store A,0
2023-02-21,1130.47,Fashion,West,Store A,0
2023-02-21,791.23,Home,North,Store C,0
2023-02-21,677.63,Home,South,Store C,0
2023-02-21,826.31,Home,East,Store B,0
2023-02-21,1038.19,Home,West,Store B,0
2023-02-22,829.87,Grocery,North,Store C,0
2023-02-22,994.36,Grocery,South,Store C,0
2023-02-22,949.09,Grocery,East,Store B,0
2023-02-22,1123.24,Grocery,West,Store B,0
2023-02-22,1055.36,Electronics,North,Store C,0
2023-02-22,1300.25,Electronics,South,Store C,0
2023-02-22,1293.01,Electronics,East,Store B,0
2023-02-22,1392.41,Electronics,West,Store B,0
2023-02-22,921.1,Fashion,North,Store C,0
2023-02-22,931.17,Fashion,South,Store C,0
2023-02-22,1003.01,Fashion,East,Store B,0
2023-02-22,1067.94,Fashion,West,Store B,0
2023-02-22,985.21,Home,North,Online,0
2023-02-22,1133.36,Home,South,Online,0
2023-02-22,931.33,Home,East,Store C,0
2023-02-22,942.26,Home,West,Store C,0
2023-02-23,1165.13,Grocery,North,Online,0
2023-02-23,1423.84,Grocery,South,Online,0
2023-02-23,911.43,Grocery,East,Store C,0
2023-02-23,1075.45,Grocery,West,Store C,0
2023-02-23,1498.89,Electronics,North,Online,0
2023-02-23,1651.01,Electronics,South,Online,0
2023-02-23,1136.07,Electronics,East,Store C,0
2023-02-23,1327.37,Electronics,West,Store C,0
2023-02-23,1120.51,Fashion,North,Online,0
2023-02-23,1277.77,Fashion,South,Online,0
2023-02-23,745.87,Fashion,East,Store C,0
2023-02-23,1045.63,Fashion,West,Store C,0
2023-02-23,767.55,Home,North,Store A,0
2023-02-23,855.85,Home,South,Store A,0
2023-02-23,1018.02,Home,East,Online,0
2023-02-23,1213.43,Home,West,Online,0
2023-02-24,973.26,Grocery,North,Store A,0
2023-02-24,1196.98,Grocery,South,Store A,0
2023-02-24,1183.4,Grocery,East,Online,0
2023-02-24,1465.75,Grocery,West,Online,0
2023-02-24,1184.94,Electronics,North,Store A,0
2023-02-24,1382.87,Electronics,South,Store A,0
2023-02-24,1528.26,Electronics,East,Online,0
2023-02-24,1735.37,Electronics,West,Online,0
2023-02-24,965.53,Fashion,North,Store A,0
2023-02-24,1057.18,Fashion,South,Store A,0
2023-02-24,1046.62,Fashion,East,Online,0
2023-02-24,1254.3,Fashion,West,Online,0
2023-02-24,774.69,Home,North,Store B,0
2023-02-24,870.44,Home,South,Store B,0
2023-02-24,852.16,Home,East,Store A,0
2023-02-24,1013.88,Home,West,Store A,0
2023-02-25,1341.08,Grocery,North,Store B,1
2023-02-25,1564.55,Grocery,South,Store B,1
2023-02-25,1408.91,Grocery,East,Store A,1
2023-02-25,1675.57,Grocery,West,Store A,1
2023-02-25,1538.78,Electronics,North,Store B,1
2023-02-25,1835.93,Electronics,South,Store B,1
2023-02-25,1837.48,Electronics,East,Store A,1
2023-02-25,2070.21,Electronics,West,Store A,1
2023-02-25,1078.48,Fashion,North,Store B,1
2023-02-25,1290.53,Fashion,South,Store B,1
2023-02-25,1299.63,Fashion,East,Store A,1
2023-02-25,1561.89,Fashion,West,Store A,1
2023-02-25,992.31,Home,North,Store C,1
2023-02-25,1157.24,Home,South,Store C,1
2023-02-25,1109.81,Home,East,Store B,1
2023-02-25,1391.66,Home,West,Store B,1
2023-02-26,1003.82,Grocery,North,Store C,0
2023-02-26,1137.54,Grocery,South,Store C,0
2023-02-26,1182.41,Grocery,East,Store B,0
2023-02-26,1283.95,Grocery,West,Store B,0
2023-02-26,1274.16,Electronics,North,Store C,0
2023-02-26,1431.61,Electronics,South,Store C,0
2023-02-26,1383.1,Electronics,East,Store B,0
2023-02-26,1734.09,Electronics,West,Store B,0
2023-02-26,918.55,Fashion,North,Store C,0
2023-02-26,1197.86,Fashion,South,Store C,0
2023-02-26,1045.7,Fashion,East,Store B,0
2023-02-26,1182.21,Fashion,West,Store B,0
2023-02-26,1145.34,Home,North,Online,0
2023-02-26,1240.16,Home,South,Online,0
2023-02-26,841.6,Home,East,Store C,0
2023-02-26,1066.96,Home,West,Store C,0
2023-02-27,1241.89,Grocery,North,Online,0
2023-02-27,1344.64,Grocery,South,Online,0
2023-02-27,991.28,Grocery,East,Store C,0
2023-02-27,1172.73,Grocery,West,Store C,0
2023-02-27,1536.7,Electronics,North,Online,0
2023-02-27,1688.42,Electronics,South,Online,0
2023-02-27,1202.53,Electronics,East,Store C,0
2023-02-27,1231.2,Electronics,West,Store C,0
2023-02-27,1091.19,Fashion,North,Online,0
2023-02-27,1214.32,Fashion,South,Online,0
2023-02-27,864.13,Fashion,East,Store C,0
2023-02-27,983.65,Fashion,West,Store C,0
2023-02-27,817.4,Home,North,Store A,0
2023-02-27,1044.37,Home,South,Store A,0
2023-02-27,1018.09,Home,East,Online,0
2023-02-27,1238.9,Home,West,Online,0
2023-02-28,1004.65,Grocery,North,Store A,0
2023-02-28,1162.29,Grocery,South,Store A,0
2023-02-28,1265.03,Grocery,East,Online,0
2023-02-28,1521.65,Grocery,West,Online,0
2023-02-28,1288.45,Electronics,North,Store A,0
2023-02-28,1484.29,Electronics,South,Store A,0
2023-02-28,1538.95,Electronics,East,Online,0
2023-02-28,1833.89,Electronics,West,Online,0
2023-02-28,867.9,Fashion,North,Store A,0
2023-02-28,1055.15,Fashion,South,Store A,0
2023-02-28,1209.24,Fashion,East,Online,0
2023-02-28,1417.75,Fashion,West,Online,0
2023-02-28,791.62,Home,North,Store B,0
2023-02-28,936.6,Home,South,Store B,0
2023-02-28,889.95,Home,East,Store A,0
2023-02-28,1087.47,Home,West,Store A,0
2023-03-01,975.99,Grocery,North,Store B,0
2023-03-01,1073.29,Grocery,South,Store B,0
2023-03-01,1080.69,Grocery,East,Store A,0
2023-03-01,1096.13,Grocery,West,Store A,0
2023-03-01,1176.41,Electronics,North,Store B,0
2023-03-01,1114.47,Electronics,South,Store B,0
2023-03-01,1183.47,Electronics,East,Store A,0
2023-03-01,1537.89,Electronics,West,Store A,0
2023-03-01,904.98,Fashion,North,Store B,0
2023-03-01,936.31,Fashion,South,Store B,0
2023-03-01,933.03,Fashion,East,Store A,0
2023-03-01,1226.14,Fashion,West,Store A,0
2023-03-01,706.64,Home,North,Store C,0
2023-03-01,958.03,Home,South,Store C,0
2023-03-01,814.21,Home,East,Store B,0
2023-03-01,986.33,Home,West,Store B,0
2023-03-02,991.47,Grocery,North,Store C,0
2023-03-02,1034.57,Grocery,South,Store C,0
2023-03-02,947.19,Grocery,East,Store B,0
2023-03-02,1180.38,Grocery,West,Store B,0
2023-03-02,1084.16,Electronics,North,Store C,0
2023-03-02,1161.26,Electronics,South,Store C,0
2023-03-02,1192.11,Electronics,East,Store B,0
2023-03-02,1386.9,Electronics,West,Store B,0
2023-03-02,876.9,Fashion,North,Store C,0
2023-03-02,942.2,Fashion,South,Store C,0
2023-03-02,901.82,Fashion,East,Store B,0
2023-03-02,1080.03,Fashion,West,Store B,0
2023-03-02,1001.95,Home,North,Online,0
2023-03-02,1160.47,Home,South,Online,0
2023-03-02,710.54,Home,East,Store C,0
2023-03-02,848.84,Home,West,Store C,0
2023-03-03,1278.88,Grocery,North,Online,0
2023-03-03,1363.91,Grocery,South,Online,0
2023-03-03,864.3,Grocery,East,Store C,0
2023-03-03,1139.7,Grocery,West,Store C,0
2023-03-03,1491.36,Electronics,North,Online,0
2023-03-03,1584.42,Electronics,South,Online,0
2023-03-03,1146.49,Electronics,East,Store C,0
2023-03-03,1382.58,Electronics,West,Store C,0
2023-03-03,1135.48,Fashion,North,Online,0
2023-03-03,1303.84,Fashion,South,Online,0
2023-03-03,785.14,Fashion,East,Store C,0
2023-03-03,1038.98,Fashion,West,Store C,0
2023-03-03,814.53,Home,North,Store A,0
2023-03-03,919.57,Home,South,Store A,0
2023-03-03,1081.07,Home,East,Online,0
2023-03-03,1304.32,Home,West,Online,0
2023-03-04,1285.38,Grocery,North,Store A,0
2023-03-04,1423.12,Grocery,South,Store A,0
2023-03-04,1469.07,Grocery,East,Online,0
2023-03-04,1765.44,Grocery,West,Online,0
2023-03-04,1470.22,Electronics,North,Store A,0
2023-03-04,1632.21,Electronics,South,Store A,0
2023-03-04,1782.32,Electronics,East,Online,0
2023-03-04,2146.48,Electronics,West,Online,0
2023-03-04,1082.86,Fashion,North,Store A,0
2023-03-04,1196.22,Fashion,South,Store A,0
2023-03-04,1327.3,Fashion,East,Online,0
2023-03-04,1632.94,Fashion,West,Online,0
2023-03-04,909.91,Home,North,Store B,0
2023-03-04,1054.27,Home,South,Store B,0
2023-03-04,1043.38,Home,East,Store A,0
2023-03-04,1170.78,Home,West,Store A,0
2023-03-05,1385.2,Grocery,North,Store B,1
2023-03-05,1550.26,Grocery,South,Store B,1
2023-03-05,1418.63,Grocery,East,Store A,1
2023-03-05,1838.91,Grocery,West,Store A,1
2023-03-05,1589.35,Electronics,North,Store B,1
2023-03-05,1749.47,Electronics,South,Store B,1
2023-03-05,1731.42,Electronics,East,Store A,1
2023-03-05,2061.31,Electronics,West,Store A,1
2023-03-05,1232.61,Fashion,North,Store B,1
2023-03-05,1384.75,Fashion,South,Store B,1
2023-03-05,1342.04,Fashion,East,Store A,1
2023-03-05,1644.55,Fashion,West,Store A,1
2023-03-05,1044.87,Home,North,Store C,1
2023-03-05,1185.48,Home,South,Store C,1
2023-03-05,1162.16,Home,East,Store B,1
2023-03-05,1382.83,Home,West,Store B,1
2023-03-06,791.35,Grocery,North,Store C,0
2023-03-06,1012.72,Grocery,South,Store C,0
2023-03-06,887.67,Grocery,East,Store B,0
2023-03-06,1194.64,Grocery,West,Store B,0
2023-03-06,1091.57,Electronics,North,Store C,0
2023-03-06,1300.32,Electronics,South,Store C,0
2023-03-06,1277.84,Electronics,East,Store B,0
2023-03-06,1446.38,Electronics,West,Store B,0
2023-03-06,802.88,Fashion,North,Store C,0
2023-03-06,971.93,Fashion,South,Store C,0
2023-03-06,893.16,Fashion,East,Store B,0
2023-03-06,1091.5,Fashion,West,Store B,0
2023-03-06,1049.11,Home,North,Online,0
2023-03-06,1101.79,Home,South,Online,0
2023-03-06,813.86,Home,East,Store C,0
2023-03-06,948.15,Home,West,Store C,0
2023-03-07,1171.87,Grocery,North,Online,0
2023-03-07,1447.27,Grocery,South,Online,0
2023-03-07,985.49,Grocery,East,Store C,0
2023-03-07,1126.62,Grocery,West,Store C,0
2023-03-07,1431.48,Electronics,North,Online,0
2023-03-07,1629.92,Electronics,South,Online,0
2023-03-07,1110.12,Electronics,East,Store C,0
2023-03-07,1378.87,Electronics,West,Store C,0
2023-03-07,1068.06,Fashion,North,Online,0
2023-03-07,1299.66,Fashion,South,Online,0
2023-03-07,798.51,Fashion,East,Store C,0
2023-03-07,1014.79,Fashion,West,Store C,0
2023-03-07,841.47,Home,North,Store A,0
2023-03-07,1085.47,Home,South,Store A,0
2023-03-07,962.74,Home,East,Online,0
2023-03-07,1310.2,Home,West,Online,0
2023-03-08,1036.38,Grocery,North,Store A,0
2023-03-08,1192.94,Grocery,South,Store A,0
2023-03-08,1284.53,Grocery,East,Online,0
2023-03-08,1537.22,Grocery,West,Online,0
2023-03-08,1228.8,Electronics,North,Store A,0
2023-03-08,1488.34,Electronics,South,Store A,0
2023-03-08,1512.85,Electronics,East,Online,0
2023-03-08,1882.72,Electronics,West,Online,0
2023-03-08,905.57,Fashion,North,Store A,0
2023-03-08,1067.84,Fashion,South,Store A,0
2023-03-08,1110.76,Fashion,East,Online,0
2023-03-08,1409.59,Fashion,West,Online,0
2023-03-08,867.68,Home,North,Store B,0
